X,Y,Z,run_time,distance,delta,axis1,axis2,axis3
-0.087053744,0.050881583,0.778959493,1.151618481,0.217705913,405.1325273,149.7333191,15.63075424,120.2624613
0.224315321,0.142969108,0.595010365,1.151281357,0.32075384,249.1508506,32.53070186,-6.823756247,-122.5243167
-0.328333477,0.188236782,0.528515918,1.151277542,0.56744554,485.8568117,150.1587316,-39.98706543,119.8375476
-0.086760877,0.052536055,0.815106523,1.151211977,0.216295268,366.0946634,148.8344825,4.081600444,121.1672612
-0.109390795,0.075150558,0.607184896,1.151191235,0.319349122,516.5800062,145.4763778,28.33607387,124.5199649
0.22325727,0.136587379,0.742127761,1.15117979,0.242321657,174.4859959,31.43583741,-21.08217849,-121.4322206
-0.370809121,0.243314909,0.415262987,1.15115571,0.683190142,516.0486601,146.7434859,-74.51105692,123.2531382
-0.110240848,0.070799811,0.807534194,1.150996685,0.245790947,367.7686659,147.3163938,-0.426929114,122.6808442
-0.323101977,0.164398584,0.624759107,1.150932789,0.511428912,442.8431429,153.0124989,-38.07876316,116.9815612
-0.079382704,0.046846665,0.760607463,1.150877237,0.212561107,425.0367163,149.4098128,21.41547803,120.5835803
0.121542179,0.074815236,0.553217863,1.15086031,0.290066668,304.7943032,31.64035395,24.89536564,-121.6356523
0.113644898,0.077478359,0.626434586,1.150845289,0.229005378,276.619066,34.32197992,26.39748531,-124.3261116
-0.366971277,0.214085374,0.514214868,1.150691271,0.614940157,488.4038621,149.7242745,-60.85598941,120.2692446
-0.225009134,0.144372748,0.743134527,1.150592804,0.387760282,415.3817546,147.2926654,-24.3646533,122.7054548
-0.010663853,0.007118226,0.815280748,1.150499582,0.127745941,396.0091086,146.1426754,21.29699266,123.8512097
0.058996439,0.041160007,0.729424876,1.15047431,0.1343616,227.5732474,34.84052372,31.16861886,-124.8347891
-0.230680298,0.15202059,0.625862884,1.150463104,0.431810268,465.2877126,146.636242,-9.813507602,123.3647856
-0.132108993,0.08169599,0.799413383,1.150397778,0.270286171,375.1614265,148.2933013,-4.106830039,121.6987634
-0.167052835,0.11577512,0.604952607,1.150387526,0.377814984,489.5586059,145.2528224,9.526549777,124.7384486
-0.243376886,0.156156511,0.638014137,1.150289536,0.438669611,457.390348,147.335946,-13.86513483,122.6664985
0.182130666,0.126899526,0.626868932,1.150232553,0.27408555,241.9592278,34.84376897,4.453692437,-124.8423508
0.171739994,0.103117627,0.744056099,1.150036097,0.190242359,170.5843945,30.95414559,-1.064533364,-120.9473083
-0.319610605,0.180888886,0.502710514,1.149998426,0.571130163,501.3172357,150.4785761,-37.72770493,119.5194001
-0.024811018,-0.015238191,0.819122723,1.149991751,0.131020365,170.2672276,31.59305675,25.42675384,-121.5942707
0.196003376,0.139226198,0.615028127,1.14998889,0.29471773,245.8458432,35.36575229,0.128851111,-125.3679126
-0.113778854,0.074021631,0.820125591,1.149971247,0.250738629,409.7252401,146.9335377,-11.702335,123.0676728
0.179373056,0.131482543,0.57407741,1.149956465,0.313729666,269.659973,36.26110504,3.951159014,-126.2574728
0.162813394,0.107802525,0.772789107,1.149822474,0.183278416,156.1308703,33.53506056,-6.700824089,-123.5317878
0.266674887,0.175679459,0.661576548,1.149807692,0.325019665,206.5921019,33.39782659,-25.39215709,-123.3952391
-0.23351538,0.136960181,0.745453755,1.149805069,0.390709588,423.0915602,149.6295156,-28.05439323,120.3673588
-0.212052982,0.129573453,0.742978543,1.149791002,0.369261035,399.9121053,148.5975445,-15.90418962,121.4012346
0.025922187,0.01572358,0.768222408,1.149569273,0.112088053,193.6661382,31.13790823,31.58423876,-121.1398944
0.165242682,0.122667429,0.711111325,1.149507523,0.21771029,200.649464,36.56059853,2.665023854,-126.5523126
-0.053781348,0.031628627,0.828866416,1.149493217,0.178270949,382.2594589,149.5742207,6.295245434,120.4233239
0.280208687,0.194886372,0.677101936,1.149419546,0.339792575,220.0304207,34.79855187,-40.48393535,-124.7969182
-0.228434308,0.14058331,0.582299919,1.149410725,0.445127235,487.1899354,148.4095276,-7.61207255,121.5898377
-0.207210555,0.135625084,0.63188274,1.149336576,0.403406993,464.6100497,146.8173809,-2.345079701,123.1811479
-0.334258612,0.198234158,0.530219985,1.149331331,0.575488283,480.4704564,149.3137853,-43.46246675,120.680384
0.199496789,0.13763177,0.761760577,1.149238586,0.226934393,180.6287,34.6237124,-20.80765318,-124.6272094
-0.179890234,0.121716556,0.709932816,1.149197578,0.346399178,425.1739573,145.8907496,-0.184677405,124.1026052
-0.336418749,0.216308517,0.590265994,1.149158955,0.559307609,496.1852075,147.2402828,-64.74112407,122.7615845
0.081811786,0.055000452,0.746361063,1.149105549,0.131780109,206.9171378,33.9599024,22.74582176,-123.9574156
-0.124616446,0.079166398,0.807121798,1.149081469,0.262418035,378.2477225,147.5969636,-5.434164167,122.4050692
-0.366357852,0.242438704,0.449548751,1.148958445,0.660479957,506.1748419,146.5214344,-69.5743118,123.4697552
-0.13442956,0.08871009,0.746941233,1.148764849,0.282722059,414.6577919,146.6113021,8.495133237,123.3942561
0.190209909,0.114286732,0.726604805,1.148674011,0.213528969,180.4944236,31.02562928,-3.91082601,-121.0225795
0.054760029,0.036051167,0.816937566,1.148544312,0.10539971,145.5838164,33.32114553,11.37610372,-123.3224849
-0.243098713,0.133550663,0.716247163,1.148494959,0.402916131,412.6882491,151.2407402,-19.67140322,118.7581481
0.149901415,0.092229092,0.626468084,1.148465157,0.243198309,256.5562533,31.57428632,16.3410506,-121.572228
0.242958451,0.166266517,0.706137952,1.148446083,0.287565803,186.1884514,34.36352535,-23.99548649,-124.3618912
0.050013094,0.032996511,0.809017841,1.148440599,0.104426852,154.1880212,33.46094825,15.40267263,-123.4659126
0.206494218,0.124801449,0.702498593,1.148439884,0.23914772,192.9444068,31.12263836,-5.833214409,-121.1201532
-0.259724881,0.163830836,0.708804696,1.148420095,0.433613995,429.0883049,147.7356766,-31.20787387,122.2603731
0.17469914,0.127224204,0.683722912,1.148383379,0.237823156,213.9401099,36.03724608,2.911418173,-126.0366921
-0.168879647,0.102367855,0.771034193,1.148379803,0.314579826,387.0916457,148.7521188,-6.846529945,121.250078
0.323526197,0.207849858,0.504398696,1.148377419,0.464016279,262.3644493,32.73301424,-42.8788911,-122.7347411
0.262325267,0.180627743,0.674133009,1.148280382,0.3209309,200.369564,34.52877735,-27.01839876,-124.5239489
-0.214329666,0.148148957,0.709456407,1.148247719,0.388209109,421.5226688,145.3718426,-12.55944036,124.625021
-0.059078034,0.039716902,0.827542011,1.14819479,0.186840924,380.2278131,146.1192165,5.046578524,123.8806987
0.038063722,0.027379707,0.74592758,1.148126602,0.123190356,220.6774879,35.81082214,33.18773463,-125.8094751
0.1386588,0.084071101,0.777643151,1.148120403,0.152727386,149.9611561,31.2013741,1.464555251,-121.2045201
-0.15278042,0.097653281,0.798757042,1.14793992,0.296272781,394.3876442,147.3926794,-13.88647456,122.605968
0.21522321,0.135253721,0.700714702,1.147933006,0.252016693,195.0009725,32.17188589,-9.322172099,-122.1720306
0.025576233,0.01666265,0.784575211,1.147912741,0.108104996,182.2509399,33.17709101,27.66574374,-123.1810138
0.225374818,0.143219878,0.658715584,1.14787221,0.282902863,217.2798908,32.45778461,-8.827249887,-122.4643747
-0.331883891,0.212592586,0.518625296,1.147825956,0.585965464,483.0078665,147.3426467,-45.67193679,122.6511741
-0.11009653,0.069367217,0.81260205,1.147797585,0.244930357,376.7397221,147.8125586,-2.708672407,122.1792181
-0.369931147,0.246754502,0.332396454,1.147788763,0.734957424,544.6090459,146.3092501,-88.78960381,123.6958969
0.271814988,0.181533435,0.687557382,1.147676229,0.321244355,206.0938015,33.7159741,-34.58947759,-123.7143058
-0.168066231,0.095140002,0.797137651,1.147652626,0.308106406,415.5176204,150.5063767,-20.84204057,119.4886197
-0.026463453,-0.017383432,0.820388464,1.147644281,0.131968089,173.2732655,33.26622031,25.19237943,-123.267281
-0.250072295,0.171643807,0.685907571,1.147588015,0.435752481,425.9570488,145.5135008,-23.20667823,124.4780007
-0.241695252,0.162434017,0.656841151,1.147576809,0.433529654,447.0250648,146.118499,-15.67309496,123.8808225
0.020167983,-0.013276687,0.826041462,1.147524595,0.092226172,397.165176,146.6801827,21.85864956,123.3155561
0.291384485,0.198248906,0.660196351,1.147361517,0.355146479,220.7066483,34.25116468,-41.19726183,-124.2520699
0.323358614,0.220421132,0.59065493,1.14719677,0.420709166,234.4216333,34.26164166,-48.20777129,-124.25741
-0.159747235,0.083541131,0.782702839,1.147030592,0.296086397,379.541939,152.3675489,-5.312804766,117.6427321
0.05361127,0.034907446,0.795711448,1.146992922,0.105403917,164.8796509,33.11925896,18.72954041,-123.1196943
0.104455447,0.068605414,0.804873094,1.146952152,0.128583283,133.5544934,33.32628157,2.36211438,-123.318208
0.068862024,-0.034944716,0.806338699,1.146924257,0.038371588,423.2908139,153.0860367,34.88710367,116.904886
0.295745673,0.166659242,0.646322398,1.146818399,0.341843587,200.174457,29.38188758,-31.08519258,-119.3698905
-0.091927897,0.052762766,0.820216879,1.146711111,0.221038893,378.1434635,150.1727776,-0.160994565,119.819979
0.1074375,0.066972799,0.801930481,1.146702766,0.127271853,132.9467951,31.90939107,3.064525582,-121.9058125
-0.051965795,0.031249761,0.78816739,1.14652586,0.176667498,404.6846005,148.926612,21.39013915,121.0743794
-0.219586962,0.135496326,0.754134406,1.14645052,0.376841174,417.727575,148.3449897,-25.37629198,121.6545754
-0.209269342,0.123899442,0.653566548,1.14639616,0.390305624,454.0519093,149.396518,-2.057489496,120.6053845
0.37127202,0.223830646,0.503582541,1.146387339,0.498429451,270.1890048,31.06687228,-69.28234098,-121.063029
0.13378624,0.085765099,0.636071441,1.146377325,0.228897482,260.5908421,32.69457376,20.42351892,-122.6874003
0.180144291,0.120290637,0.585925349,1.146220684,0.298275743,262.5037487,33.75343313,5.809866344,-123.750561
0.158016806,0.099870857,0.583463133,1.146219254,0.282829658,274.2780458,32.27060041,13.57192966,-122.2683266
0.04199803,0.028440004,0.839163785,1.146131754,0.108709436,176.8959902,34.13152551,0.282166253,-124.1242989
-0.101135132,0.062364639,0.772972727,1.146080256,0.236379778,405.6715797,148.3772018,13.10425241,121.6228402
-0.152910367,0.096589551,0.777795923,1.146064997,0.297291422,383.5815152,147.6950706,-3.851188084,122.302982
-0.04913045,-0.033354475,0.81632307,1.146063328,0.149662741,183.7562132,34.18517341,29.58171765,-124.1796097
-0.111036187,0.069855562,0.74246068,1.14605093,0.254830119,429.9900927,147.8637399,16.26898499,122.1377007
0.352400994,0.219683888,0.484301264,1.145968676,0.498290463,252.6326552,31.95411279,-55.02679622,-121.9528302
-0.037713135,0.022328602,0.809705985,1.145955086,0.158610948,389.6886862,149.3183501,18.13463093,120.6869882
0.062939434,0.040599189,0.817653749,1.145903111,0.106640898,140.4600944,32.8609427,9.129342222,-122.8651086
-0.308000164,0.195165723,0.614608699,1.145776033,0.517352015,446.8311917,147.619771,-37.68462068,122.3751384
-0.118675339,0.068280885,0.812549837,1.145737171,0.251704954,382.1804938,150.1103788,-4.936540921,119.8844387
0.166578792,0.113905006,0.756553767,1.145732641,0.193953923,169.43507,34.39128915,-4.178286279,-124.3877185
0.051526716,0.033592054,0.80908852,1.145683527,0.104272588,152.8993822,33.14734876,15.07378684,-123.1424943
0.31993876,0.222528865,0.601049283,1.14566803,0.414992547,238.0446192,34.80066871,-49.47826545,-124.798874
-0.088274451,0.058701259,0.651186376,1.145653725,0.271422036,500.0805027,146.3285559,33.01379808,123.6716094
-0.044131367,-0.028847196,0.802185094,1.145541668,0.145625531,190.8333114,33.19184074,34.11728471,-123.1863492
0.168097013,0.11067637,0.771206884,1.145526886,0.18812865,155.7995329,33.33672961,-8.125057283,-123.3283786
-0.355768357,0.222308351,0.538030307,1.145519018,0.599125168,486.6900747,148.0186438,-59.83569401,121.9766334
0.031217451,0.104429065,0.827648103,1.145492792,0.178209726,442.196566,-102.0949354,24.06966271,122.9422955
0.25063209,0.17337356,0.627153837,1.145420074,0.332783078,231.996952,34.65335504,-17.87745488,-124.6480771
0.07142043,0.045845961,0.76709251,1.145402193,0.116712408,189.410772,32.74636005,21.58134339,-122.7403816
-0.382061319,0.217358707,0.44609113,1.145381689,0.662596794,506.3468154,150.3487491,-69.82816487,119.6465377
-0.078888105,0.049348396,0.829656065,1.14531374,0.20884676,396.4831066,147.9490915,-2.790750474,122.0485089
-0.297755604,0.182292168,0.566416558,1.145309925,0.523555709,479.2815109,148.5412088,-30.08207211,121.4589764
0.164389568,0.104693632,0.711825716,1.145248175,0.202262204,196.5809981,32.52070488,5.374547298,-122.5150571
-0.038984172,0.025810523,0.76921071,1.14519763,0.166369808,426.1040978,146.564093,28.44899031,123.4302716
-0.21259774,0.136998678,0.569859867,1.145167828,0.438661433,494.2806785,147.220151,-4.062222771,122.7710186
-0.133310518,0.074711646,0.719580977,1.145158291,0.282139377,440.7745448,150.767241,14.69153047,119.2244101
-0.153316429,0.085723487,0.733678657,1.145148993,0.300025888,419.6115607,150.7590069,7.136655151,119.2353891
0.133617661,0.083066144,0.782187941,1.14513588,0.149625755,148.0213468,31.83953491,1.464199784,-121.8315164
0.377303763,0.231727277,0.367558221,1.145083666,0.598268542,291.5098755,31.54373027,-79.46525663,-121.5463215
-0.323705856,0.192401205,0.53320151,1.144996166,0.563511497,484.5351204,149.258416,-39.24654432,120.7379731
-0.012837064,-0.0086833,0.784960255,1.144983053,0.12440843,193.6169369,33.9331639,34.6732767,-123.933035
-0.177547441,0.112475069,0.689964509,1.144973278,0.346101869,437.3250908,147.6734431,3.872942363,122.3221539
0.358123202,0.216944011,0.516719827,1.144923925,0.479275942,245.4790499,31.18980256,-56.80518973,-121.1862921
-0.17025996,0.094046356,0.590170746,1.144920111,0.378883925,500.8511706,151.1087484,11.68974963,118.8945566
0.218482778,0.150756852,0.732149187,1.144913435,0.25445531,177.1630044,34.58375191,-19.2652429,-124.5814428
-0.282961821,0.177696168,0.659158466,1.14486146,0.473288864,432.5877365,147.8933911,-30.86946041,122.1080381
0.31543618,0.198431603,0.620904335,1.144830227,0.386457575,219.2721021,32.15312758,-42.73805699,-122.1494437
-0.088523547,0.054518455,0.762645646,1.144811869,0.223628385,420.0655917,148.3319891,18.53502355,121.6581524
0.237027276,0.14951796,0.707571999,1.144785166,0.270972894,185.5821343,32.26694794,-18.82753602,-122.2629534
-0.04963573,-0.034586955,0.805460427,1.144778728,0.149818303,193.5828073,34.8542255,33.76929148,-124.8664417
-0.06219677,0.040772127,0.784529997,1.144701958,0.190719933,405.7609985,146.7088675,19.68017529,123.2922265
0.008930769,-0.005076536,0.803583453,1.144638538,0.104663195,410.7415092,150.2133151,28.56936496,119.7806675
-0.227876958,0.12188441,0.728356182,1.144634485,0.381722888,408.9068604,151.883577,-15.6078116,118.1189497
0.043050143,0.028964834,0.824953068,1.144530535,0.105553062,149.8739698,33.97510219,10.59179828,-123.9705477
0.173962705,0.12221982,0.760828518,1.144510031,0.203005282,165.9123229,35.06612399,-8.616968082,-125.0558835
-0.043244087,-0.027292527,0.839470249,1.144364357,0.14808115,188.4537417,32.24636125,15.34930369,-122.2465095
0.325224143,0.183106568,0.619191877,1.144310951,0.382976193,213.6197161,29.36053513,-42.70913098,-119.3591547
-0.135876524,0.080768643,0.550395589,1.144302368,0.376002334,533.7266453,149.2940389,20.23832966,120.6989403
-0.257739815,0.105677071,0.696458955,1.14425993,0.408181196,425.884845,157.6823679,-16.27330527,112.3109406
-0.169768055,0.112283331,0.582115212,1.14419508,0.390926482,500.2394523,146.5416643,9.134250004,123.45803
-0.101180404,0.062657019,0.597903516,1.144193888,0.315064005,526.0301578,148.2711056,32.38039939,121.7278628
0.337919474,0.228132917,0.542799942,1.144140959,0.459727459,241.5964125,34.00636311,-52.04554426,-124.0106012
-0.014945219,-0.010036533,0.8196936,1.144045353,0.123863116,171.8677417,33.94763478,23.87497034,-123.9494182
0.108513604,0.073854468,0.675973546,1.144021511,0.188900591,249.5132006,34.27963992,24.65981598,-124.2803258
-0.200569069,0.13135632,0.67064544,1.143889427,0.380579369,445.1934199,146.754351,-2.240428706,123.2425858
0.076748324,0.047662745,0.811867494,1.143864632,0.109528225,136.3853937,31.87562413,8.07463096,-121.8673968
-0.223055806,0.142761703,0.570517443,1.143847227,0.448348783,492.7817294,147.3624244,-7.088581541,122.6411542
0.228108514,0.149409265,0.728414158,1.143794298,0.259196305,178.5024113,33.24755004,-21.1127963,-123.2448487
0.071125229,0.045544655,0.817793906,1.143791914,0.10901612,137.0039725,32.60097172,6.942568861,-122.6012415
-0.301172092,0.185827665,0.530050043,1.143769264,0.545457997,494.1020598,148.3104312,-32.42449984,121.6893361
0.139450511,0.093121427,0.790022731,1.143758297,0.159530686,145.0059352,33.70915583,-4.085130841,-123.7068198
-0.101018146,0.067985978,0.808917971,1.143724918,0.236490577,363.5273662,146.0329352,1.535268498,123.9650916
0.294528141,0.190733821,0.643020814,1.143673182,0.359087219,206.4502826,32.90668905,-35.57698084,-122.9071179
-0.157942904,0.094922203,0.76609841,1.143672466,0.302132081,392.4408435,149.0226147,-1.529211579,120.9745827
0.317883593,0.202775918,0.632378691,1.143634558,0.385349846,238.5638811,32.55410353,-51.82532095,-122.5486245
0.267378221,0.176037149,0.598091761,1.143587589,0.358895498,241.2199547,33.37883534,-21.55933769,-123.3768525
0.120004022,0.085731491,0.792102788,1.143501043,0.148110245,147.9598574,35.5149698,1.006117271,-125.51223
-0.324267649,0.186750413,0.60043524,1.143410921,0.531622046,450.6890353,150.0810711,-40.4040008,119.9100955
